len_domain,max_len_labels_subdomain,character_entropy,number_numerical_characters,ratio_numerical_characters,max_len_cont_num_chars,max_len_cont_alpha_chars,max_len_cont_same_alpha_chars,ratio_vowels,max_length_continuous_consonants,number_distinct_A_records,ip_entropy_domain_name,number_distinct_NS_records,similarity_NS_domain_name,Class
17,11,3.3,0,0.0,0,11,3,0.2941176470588235,3,2,1.0,0,0.0,malicious
19,16,3.5,0,0.0,0,16,1,0.3684210526315789,4,1,0.0,7,9.81,malicious
10,7,2.7,0,0.0,0,7,1,0.3,2,2,1.0,5,1.0,malicious
12,9,3.1,0,0.0,0,9,1,0.3333333333333333,2,0,0.0,7,7.62,malicious
9,6,2.9,0,0.0,0,6,1,0.3333333333333333,2,0,0.0,8,5.21,malicious
15,9,3.2,2,0.1333333333333333,2,9,2,0.3333333333333333,1,1,0.0,0,0.0,malicious
8,5,2.2,0,0.0,0,5,2,0.375,1,0,0.0,6,1.2,malicious
5,3,2.3,0,0.0,0,3,1,0.2,2,2,1.0,3,1.0,malicious
19,14,3.6,1,0.0526315789473684,1,13,1,0.3157894736842105,3,8,3.0,0,0.0,malicious
14,5,3.0,0,0.0,0,5,1,0.2857142857142857,3,1,0.0,0,0.0,malicious
17,11,3.5,0,0.0,0,11,3,0.2941176470588235,3,1,0.0,0,0.0,malicious
7,4,2.8,2,0.2857142857142857,2,3,1,0.2857142857142857,1,15,2.33,3,4.33,malicious
17,14,3.0,0,0.0,0,14,1,0.4705882352941176,2,0,0.0,12,9.97,malicious
9,6,2.9,0,0.0,0,6,1,0.3333333333333333,2,1,0.0,6,11.8,malicious
19,16,3.4,7,0.3684210526315789,7,9,1,0.0526315789473684,9,1,0.0,2,1.0,malicious
11,8,2.8,0,0.0,0,8,2,0.5454545454545454,2,2,0.0,2,1.0,malicious
8,5,2.8,0,0.0,0,5,1,0.5,1,0,0.0,6,13.27,malicious
29,18,3.9,0,0.0,0,18,1,0.3103448275862069,3,1,0.0,0,0.0,malicious
10,7,3.1,0,0.0,0,7,1,0.4,2,2,1.0,2,1.0,malicious
17,14,2.8,0,0.0,0,14,2,0.4117647058823529,2,1,0.0,5,1.0,malicious
10,7,2.9,0,0.0,0,7,1,0.4,2,1,0.0,6,7.27,malicious
8,6,2.2,0,0.0,0,6,2,0.375,2,0,0.0,6,9.93,malicious
5,3,2.3,0,0.0,0,3,1,0.4,1,1,0.0,2,1.0,malicious
7,3,2.8,1,0.1428571428571428,1,3,1,0.4285714285714285,1,1,0.0,15,6.25,malicious
14,8,3.3,0,0.0,0,8,3,0.2857142857142857,3,1,0.0,0,0.0,malicious
12,9,3.4,0,0.0,0,9,1,0.3333333333333333,3,0,0.0,2,1.0,malicious
10,7,3.1,0,0.0,0,7,1,0.3,4,1,0.0,6,1.0,malicious
14,8,3.0,0,0.0,0,8,3,0.4285714285714285,3,2,0.0,0,0.0,malicious
5,3,2.3,0,0.0,0,3,1,0.6,2,0,0.0,7,10.95,malicious
11,8,3.1,0,0.0,0,8,1,0.3636363636363636,2,0,0.0,2,1.0,malicious
39,13,3.9,5,0.1282051282051282,3,12,1,0.2051282051282051,5,1,0.0,0,0.0,malicious
16,13,3.1,0,0.0,0,13,2,0.3125,3,0,0.0,20,12.7,malicious
9,7,2.7,0,0.0,0,7,1,0.4444444444444444,2,0,0.0,2,1.0,malicious
19,16,3.6,0,0.0,0,16,2,0.3157894736842105,3,2,0.0,4,2.33,malicious
13,10,3.4,0,0.0,0,10,1,0.3846153846153846,2,1,0.0,2,1.0,malicious
13,10,3.4,0,0.0,0,10,1,0.3076923076923077,4,0,0.0,4,8.17,malicious
10,4,2.7,0,0.0,0,4,1,0.3,2,3,1.58,0,0.0,malicious
12,9,3.3,0,0.0,0,9,1,0.4166666666666667,2,2,1.0,3,8.67,malicious
14,12,3.2,0,0.0,0,12,2,0.4285714285714285,2,0,0.0,5,3.6,malicious
9,6,3.2,0,0.0,0,6,1,0.2222222222222222,3,0,0.0,6,2.4,malicious
21,18,3.6,0,0.0,0,18,1,0.4285714285714285,3,0,0.0,2,1.0,malicious
15,12,3.2,0,0.0,0,12,2,0.2666666666666666,3,0,0.0,7,5.67,malicious
16,13,3.5,0,0.0,0,13,1,0.3125,3,0,0.0,2,1.0,malicious
10,7,3.1,0,0.0,0,7,1,0.3,3,10,2.32,2,3.0,malicious
21,10,3.4,0,0.0,0,10,1,0.3333333333333333,3,1,0.0,0,0.0,malicious
13,10,3.1,0,0.0,0,10,1,0.3846153846153846,2,2,0.0,4,3.17,malicious
6,3,1.8,0,0.0,0,3,3,0.1666666666666666,3,1,0.0,6,14.6,malicious
10,7,2.9,0,0.0,0,7,1,0.3,3,0,0.0,14,9.49,malicious
10,7,2.7,0,0.0,0,7,1,0.3,3,36,2.2,7,10.62,malicious
9,6,2.7,0,0.0,0,6,1,0.3333333333333333,2,0,0.0,2,4.0,malicious
13,4,3.1,5,0.3846153846153846,3,4,1,0.3076923076923077,1,19,0.0,0,0.0,malicious
9,6,3.2,0,0.0,0,6,1,0.3333333333333333,2,0,0.0,4,8.0,malicious
11,6,2.5,0,0.0,0,6,3,0.2727272727272727,3,2,1.0,0,0.0,malicious
21,6,3.6,8,0.3809523809523809,3,6,1,0.238095238095238,3,1,0.0,0,0.0,malicious
14,11,3.5,0,0.0,0,11,2,0.3571428571428571,2,1,0.0,4,1.0,malicious
7,4,2.5,0,0.0,0,4,2,0.4285714285714285,1,0,0.0,4,2.0,malicious
11,8,3.3,0,0.0,0,8,2,0.3636363636363636,2,2,1.0,8,9.82,malicious
12,9,3.3,0,0.0,0,9,1,0.3333333333333333,3,1,0.0,2,1.0,malicious
20,14,3.8,0,0.0,0,14,3,0.35,3,1,0.0,0,0.0,malicious
12,9,2.9,0,0.0,0,9,1,0.4166666666666667,3,12,0.0,2,1.0,malicious
9,6,2.9,1,0.1111111111111111,1,5,1,0.1111111111111111,5,2,0.0,2,3.0,malicious
14,11,3.4,0,0.0,0,11,1,0.3571428571428571,2,2,1.0,6,10.47,malicious
10,7,2.9,0,0.0,0,7,1,0.4,2,0,0.0,5,1.0,malicious
8,5,2.5,0,0.0,0,5,1,0.375,2,2,0.0,2,3.0,malicious
14,11,3.4,0,0.0,0,11,1,0.2857142857142857,3,2,1.0,5,9.9,malicious
13,7,3.2,0,0.0,0,7,3,0.3846153846153846,3,5,0.0,0,0.0,malicious
12,9,2.9,0,0.0,0,9,2,0.1666666666666666,7,1,0.0,2,1.0,malicious
11,8,3.0,0,0.0,0,8,1,0.4545454545454545,2,1,0.0,3,1.0,malicious
15,13,3.0,0,0.0,0,13,1,0.3333333333333333,3,0,0.0,3,1.0,malicious
8,5,2.8,0,0.0,0,5,1,0.25,4,0,0.0,4,8.33,malicious
7,4,2.5,0,0.0,0,4,1,0.1428571428571428,4,1,0.0,4,11.17,malicious
12,9,3.4,0,0.0,0,9,1,0.4166666666666667,2,0,0.0,4,1.0,malicious
11,5,2.7,0,0.0,0,5,3,0.2727272727272727,3,1,0.0,0,0.0,malicious
10,7,3.1,0,0.0,0,7,1,0.3,2,0,0.0,2,1.0,malicious
9,5,2.9,1,0.1111111111111111,1,5,1,0.1111111111111111,3,5,0.97,0,0.0,malicious
14,11,3.4,0,0.0,0,11,1,0.2857142857142857,3,1,0.0,5,1.0,malicious
10,7,3.1,0,0.0,0,7,2,0.3,4,1,0.0,6,2.8,malicious
10,7,3.1,0,0.0,0,7,1,0.3,3,0,0.0,3,1.0,malicious
15,12,3.2,0,0.0,0,12,1,0.2666666666666666,4,1,0.0,4,8.5,malicious
13,10,3.2,0,0.0,0,10,1,0.3076923076923077,3,0,0.0,3,1.0,malicious
13,11,3.0,0,0.0,0,11,1,0.3076923076923077,2,2,1.0,5,12.1,malicious
7,3,2.5,0,0.0,0,3,1,0.5714285714285714,1,1,0.0,5,13.7,malicious
12,9,2.9,0,0.0,0,9,1,0.1666666666666666,5,25,1.37,2,3.0,malicious
11,7,3.0,0,0.0,0,7,1,0.4545454545454545,1,0,0.0,3,1.67,malicious
14,8,3.3,2,0.1428571428571428,1,7,2,0.2857142857142857,2,5,2.32,4,9.0,malicious
10,4,3.1,0,0.0,0,4,1,0.4,2,1,0.0,0,0.0,malicious
19,16,3.6,0,0.0,0,16,1,0.3684210526315789,2,0,0.0,12,7.95,malicious
6,3,2.6,0,0.0,0,3,1,0.3333333333333333,2,2,1.0,4,1.0,malicious
8,5,2.2,0,0.0,0,5,1,0.25,4,0,0.0,4,7.67,malicious
15,12,3.0,0,0.0,0,12,2,0.3333333333333333,2,2,1.0,4,7.5,malicious
17,8,3.5,5,0.2941176470588235,3,8,1,0.2352941176470588,4,29,0.22,0,0.0,malicious
7,5,2.5,0,0.0,0,5,2,0.2857142857142857,2,0,0.0,6,5.0,malicious
16,13,3.6,0,0.0,0,13,1,0.375,3,0,0.0,2,2.0,malicious
13,6,3.4,2,0.1538461538461538,2,4,1,0.3076923076923077,2,5,1.52,0,0.0,malicious
14,11,3.4,0,0.0,0,11,1,0.4285714285714285,2,1,0.0,9,13.67,malicious
16,10,3.5,0,0.0,0,10,3,0.3125,3,3,1.58,0,0.0,malicious
8,6,2.8,0,0.0,0,6,1,0.25,3,0,0.0,2,1.0,malicious
10,7,3.1,0,0.0,0,7,1,0.2,5,1,0.0,3,4.67,malicious
15,12,3.1,0,0.0,0,12,1,0.4666666666666667,2,2,1.0,5,10.6,malicious
14,11,2.7,0,0.0,0,11,2,0.3571428571428571,2,1,0.0,2,4.0,malicious
18,8,3.6,0,0.0,0,8,1,0.3888888888888889,3,2,1.0,0,0.0,malicious
15,6,3.3,0,0.0,0,6,2,0.2666666666666666,4,2,1.0,0,0.0,malicious
11,8,3.1,0,0.0,0,8,1,0.3636363636363636,2,0,0.0,14,7.53,malicious
15,8,3.5,4,0.2666666666666666,4,8,1,0.2666666666666666,3,7,0.0,0,0.0,malicious
18,15,3.3,0,0.0,0,15,1,0.4444444444444444,2,0,0.0,8,10.11,malicious
9,6,2.9,0,0.0,0,6,1,0.4444444444444444,1,0,0.0,8,2.5,malicious
20,14,3.8,0,0.0,0,14,3,0.25,4,1,0.0,0,0.0,malicious
15,12,3.5,0,0.0,0,12,1,0.4,2,0,0.0,10,9.0,malicious
12,9,2.7,0,0.0,0,9,1,0.25,4,0,0.0,4,7.83,malicious
13,10,3.0,0,0.0,0,10,2,0.3846153846153846,3,1,0.0,4,8.33,malicious
19,17,3.7,0,0.0,0,17,1,0.3157894736842105,4,0,0.0,2,4.0,malicious
9,4,2.7,0,0.0,0,4,1,0.3333333333333333,2,1,0.0,2,4.0,malicious
9,6,2.7,0,0.0,0,6,1,0.3333333333333333,2,0,0.0,4,8.83,malicious
21,15,3.6,0,0.0,0,15,3,0.3333333333333333,3,1,0.0,0,0.0,malicious
19,13,3.4,0,0.0,0,13,3,0.2631578947368421,3,2,0.0,0,0.0,malicious
4,2,2.0,0,0.0,0,2,1,0.5,2,0,0.0,2,1.0,malicious
15,11,3.5,0,0.0,0,11,1,0.4666666666666667,2,0,0.0,2,1.0,malicious
9,6,2.7,0,0.0,0,6,1,0.2222222222222222,3,0,0.0,4,8.67,malicious
10,8,3.1,0,0.0,0,8,1,0.3,3,0,0.0,2,1.0,malicious
16,13,3.5,0,0.0,0,13,1,0.1875,9,0,0.0,4,8.83,malicious
14,8,3.2,1,0.0714285714285714,1,8,1,0.2857142857142857,2,5,2.32,0,0.0,malicious
12,9,3.3,0,0.0,0,9,1,0.3333333333333333,2,0,0.0,4,8.5,malicious
10,7,2.9,0,0.0,0,7,2,0.3,3,13,2.87,8,10.82,malicious
10,7,2.7,0,0.0,0,7,2,0.4,2,0,0.0,2,5.0,malicious
10,7,3.1,0,0.0,0,7,1,0.4,2,0,0.0,5,7.5,malicious
15,12,3.3,0,0.0,0,12,1,0.3333333333333333,2,1,0.0,8,13.36,malicious
12,9,3.0,0,0.0,0,9,1,0.3333333333333333,3,4,2.0,3,1.67,malicious
22,12,3.7,0,0.0,0,12,1,0.3636363636363636,3,3,0.0,0,0.0,malicious
14,9,3.2,0,0.0,0,9,2,0.3571428571428571,2,0,0.0,2,7.0,malicious
15,12,3.2,0,0.0,0,12,1,0.2666666666666666,4,0,0.0,2,1.0,malicious
12,9,3.1,0,0.0,0,9,1,0.4166666666666667,2,0,0.0,4,8.83,malicious
11,8,2.9,0,0.0,0,8,1,0.4545454545454545,2,16,1.59,2,4.0,malicious
9,6,2.7,0,0.0,0,6,1,0.4444444444444444,1,1,0.0,4,11.83,malicious
12,9,2.9,0,0.0,0,9,2,0.4166666666666667,4,0,0.0,2,1.0,malicious
20,17,3.7,0,0.0,0,17,1,0.35,3,2,1.0,4,12.17,malicious
23,20,3.8,1,0.0434782608695652,1,18,1,0.3043478260869565,4,5,0.72,2,4.0,malicious
11,8,3.1,0,0.0,0,8,1,0.4545454545454545,2,2,1.0,3,10.0,malicious
11,8,3.1,0,0.0,0,8,1,0.3636363636363636,2,1,0.0,3,1.0,malicious
14,12,3.2,0,0.0,0,12,2,0.3571428571428571,2,0,0.0,6,4.27,malicious
9,6,2.6,0,0.0,0,6,2,0.4444444444444444,2,1,0.0,10,13.22,malicious
11,9,3.1,0,0.0,0,9,1,0.2727272727272727,4,1,0.0,4,11.83,malicious
10,7,2.9,1,0.1,1,4,1,0.3,2,27,1.81,5,10.3,malicious
14,11,3.2,0,0.0,0,11,1,0.2857142857142857,3,0,0.0,3,1.0,malicious
11,8,3.1,0,0.0,0,8,1,0.3636363636363636,2,0,0.0,2,1.0,malicious
20,17,3.3,0,0.0,0,17,1,0.35,4,2,1.0,2,3.0,malicious
9,7,2.5,0,0.0,0,7,1,0.4444444444444444,2,2,1.0,11,6.75,malicious
7,4,1.7,0,0.0,0,4,4,0.1428571428571428,4,109,3.67,9,11.5,malicious
18,15,3.5,0,0.0,0,15,1,0.3333333333333333,3,3,1.58,5,10.0,malicious
44,41,4.0,1,0.0227272727272727,1,30,2,0.3181818181818182,6,0,0.0,2,1.0,malicious
12,9,3.0,0,0.0,0,9,2,0.25,5,2,0.0,3,1.0,malicious
11,8,3.3,0,0.0,0,8,1,0.3636363636363636,3,0,0.0,2,1.0,malicious
17,14,3.2,0,0.0,0,14,2,0.4117647058823529,2,1,0.0,2,6.0,malicious
13,7,2.8,0,0.0,0,7,3,0.3846153846153846,3,3,0.92,0,0.0,malicious
10,8,2.6,0,0.0,0,8,2,0.4,2,1,0.0,9,15.06,malicious
8,5,2.5,0,0.0,0,5,1,0.25,2,0,0.0,4,8.33,malicious
7,5,2.8,1,0.1428571428571428,1,4,1,0.1428571428571428,4,0,0.0,4,8.83,malicious
18,15,3.4,0,0.0,0,15,2,0.3333333333333333,4,1,0.0,2,1.0,malicious
5,3,1.9,0,0.0,0,3,1,0.2,2,4,0.0,4,4.0,malicious
8,5,2.8,0,0.0,0,5,1,0.375,2,0,0.0,4,3.17,malicious
25,11,4.0,1,0.04,1,11,2,0.32,2,1,0.0,0,0.0,malicious
15,7,3.4,0,0.0,0,7,1,0.2666666666666666,4,3,0.92,0,0.0,malicious
9,6,2.9,0,0.0,0,6,1,0.2222222222222222,4,0,0.0,16,9.65,malicious
17,14,3.6,0,0.0,0,14,1,0.3529411764705882,6,0,0.0,3,1.0,malicious
17,10,3.6,0,0.0,0,10,1,0.3529411764705882,3,2,1.0,0,0.0,malicious
14,11,3.3,0,0.0,0,11,1,0.3571428571428571,3,4,1.5,2,4.0,malicious
11,7,2.8,0,0.0,0,7,2,0.4545454545454545,2,2,0.0,2,1.0,malicious
13,10,3.2,0,0.0,0,10,2,0.3076923076923077,3,1,0.0,2,1.0,malicious
14,11,3.3,0,0.0,0,11,2,0.4285714285714285,3,2,0.0,2,3.0,malicious
14,7,3.2,0,0.0,0,7,1,0.4285714285714285,2,0,0.0,2,4.0,malicious
14,11,3.2,0,0.0,0,11,1,0.2857142857142857,3,0,0.0,2,1.0,malicious
12,9,3.4,0,0.0,0,9,1,0.4166666666666667,2,2,0.0,6,2.47,malicious
14,11,3.2,0,0.0,0,11,2,0.4285714285714285,2,3,0.92,2,1.0,malicious
17,14,3.2,0,0.0,0,14,2,0.4117647058823529,2,2,0.0,5,8.8,malicious
23,12,3.5,0,0.0,0,12,2,0.3478260869565217,3,1,0.0,0,0.0,malicious
15,8,3.0,0,0.0,0,8,1,0.2666666666666666,3,3,1.58,0,0.0,malicious
10,7,2.9,0,0.0,0,7,1,0.3,3,1,0.0,2,1.0,malicious
14,8,3.2,1,0.0714285714285714,1,8,1,0.2857142857142857,2,5,1.52,0,0.0,malicious
11,8,2.8,0,0.0,0,8,1,0.2727272727272727,3,2,0.0,5,1.0,malicious
9,6,2.5,0,0.0,0,6,1,0.4444444444444444,1,0,0.0,2,1.0,malicious
14,6,3.5,2,0.1428571428571428,2,6,1,0.2857142857142857,3,5,1.92,0,0.0,malicious
15,12,3.5,0,0.0,0,12,1,0.2666666666666666,4,1,0.0,4,8.5,malicious
6,3,1.8,3,0.5,3,3,1,0.1666666666666666,1,0,0.0,4,3.0,malicious
7,4,2.2,2,0.2857142857142857,1,3,2,0.1428571428571428,1,1,0.0,2,1.0,malicious
10,7,3.1,0,0.0,0,7,1,0.3,4,3,0.92,5,1.0,malicious
20,10,3.3,0,0.0,0,10,1,0.45,2,2,0.0,0,0.0,malicious
9,6,2.7,0,0.0,0,6,1,0.4444444444444444,2,0,0.0,2,1.0,malicious
13,10,3.5,0,0.0,0,10,1,0.3846153846153846,3,0,0.0,2,3.0,malicious
12,9,3.0,0,0.0,0,9,1,0.3333333333333333,2,4,1.5,4,11.17,malicious
6,2,2.3,0,0.0,0,2,2,0.0,2,1,0.0,0,0.0,malicious
18,12,3.4,0,0.0,0,12,3,0.2222222222222222,3,2,1.0,0,0.0,malicious
7,3,2.5,0,0.0,0,3,1,0.1428571428571428,2,0,0.0,3,1.0,malicious
20,8,3.8,6,0.3,6,7,1,0.35,3,1,0.0,0,0.0,malicious
11,9,3.3,0,0.0,0,9,1,0.4545454545454545,2,0,0.0,3,1.0,malicious
13,8,3.1,0,0.0,0,8,1,0.3076923076923077,4,0,0.0,4,7.17,malicious
13,10,3.2,0,0.0,0,10,1,0.3076923076923077,3,1,0.0,8,4.11,malicious
13,10,3.4,0,0.0,0,10,1,0.3846153846153846,2,0,0.0,4,1.0,malicious
12,6,2.6,0,0.0,0,6,3,0.3333333333333333,3,1,0.0,0,0.0,malicious
11,6,2.8,0,0.0,0,6,3,0.4545454545454545,3,1,0.0,0,0.0,malicious
12,9,3.4,2,0.1666666666666666,2,7,1,0.0833333333333333,7,0,0.0,3,1.0,malicious
9,6,2.4,0,0.0,0,6,2,0.4444444444444444,2,8,1.0,3,1.0,malicious
10,7,2.7,0,0.0,0,7,1,0.4,2,2,1.0,3,3.0,malicious
12,8,3.3,0,0.0,0,8,2,0.4166666666666667,3,1,0.0,0,0.0,malicious
5,3,1.9,0,0.0,0,3,2,0.6,1,1,0.0,2,1.0,malicious
8,5,2.4,0,0.0,0,5,3,0.5,2,3,0.0,0,0.0,malicious
